"","pdcomnam","decade","season","meansw","num_tows","variance","cv","prey","totwt","relmsw","ci","relci"
"614","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CEPCHO",0.157632254844523,0,0,0
"615","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CEPHAL",0.157632254844523,0,0,0
"616","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CHAETO",0.157632254844523,0,0,0
"617","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CIRRIP",0.157632254844523,0,0,0
"618","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CLUFAM",0.157632254844523,0,0,0
"619","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CLUHAR",0.157632254844523,0,0,0
"620","ATLANTIC HERRING","2000s","WINTER",0.000375557604605378,310,7.55332247399034e-08,0.731800080373803,"AMPHIP",0.157632254844523,0.238249211733855,3.12189406403938e-05,0.0198049191589537
"621","ATLANTIC HERRING","2000s","WINTER",0.0393319440459899,310,9.39013224978229e-05,0.246371485316216,"COPEPO",0.157632254844523,24.9517106031275,0.00110074064507215,0.698296580327315
"622","ATLANTIC HERRING","2000s","WINTER",0.0127290453280868,310,0.000145171564287817,0.94655301961466,"CRAFAM",0.157632254844523,8.0751527285084,0.00136864220111814,0.86825009416256
"623","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CRUEGG",0.157632254844523,0,0,0
"624","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CRULAR",0.157632254844523,0,0,0
"625","ATLANTIC HERRING","2000s","WINTER",0.00520439539944547,310,1.92141070015613e-05,0.842247669899563,"CRUSHR",0.157632254844523,3.30160562924047,0.000497919633385217,0.315874205996943
"626","ATLANTIC HERRING","2000s","WINTER",0.000369813935991323,310,5.7548937456371e-08,0.64868727964688,"CRUSTA",0.157632254844523,0.234605497685787,2.72500813745742e-05,0.017287122741124
"627","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CTENOP",0.157632254844523,0,0,0
"628","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CUMACE",0.157632254844523,0,0,0
"629","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"CYCFAM",0.157632254844523,0,0,0
"630","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"DECAPO",0.157632254844523,0,0,0
"631","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ANALUP",0.157632254844523,0,0,0
"632","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"DECCRA",0.157632254844523,0,0,0
"633","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"DECLAR",0.157632254844523,0,0,0
"634","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"DECSHR",0.157632254844523,0,0,0
"635","ATLANTIC HERRING","2000s","WINTER",0.000346252001247391,310,1.23631712265301e-07,1.01548298250761,"ECHIN1",0.157632254844523,0.219658090654675,3.99405545804941e-05,0.025337805780859
"636","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"EMPTY",0.157632254844523,0,0,0
"637","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ENGFAM",0.157632254844523,0,0,0
"638","ATLANTIC HERRING","2000s","WINTER",0.00930175858316512,310,2.19017660531859e-05,0.503123385573502,"EUPFAM",0.157632254844523,5.90092338166429,0.000531604583261219,0.33724353165255
"639","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"FISEGG",0.157632254844523,0,0,0
"640","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"FISLAR",0.157632254844523,0,0,0
"641","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"FISSCA",0.157632254844523,0,0,0
"642","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ANCMIT",0.157632254844523,0,0,0
"643","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"GADFAM",0.157632254844523,0,0,0
"644","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"GADORD",0.157632254844523,0,0,0
"645","ATLANTIC HERRING","2000s","WINTER",0.00248405418183383,310,2.13416258587454e-06,0.588102041004021,"GAMMAR",0.157632254844523,1.57585399275289,0.000165944514079917,0.105273196937767
"646","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"GASACU",0.157632254844523,0,0,0
"647","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"GASTRO",0.157632254844523,0,0,0
"648","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"GOBFAM",0.157632254844523,0,0,0
"649","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"HYDROZ",0.157632254844523,0,0,0
"650","ATLANTIC HERRING","2000s","WINTER",0.00439787602932119,310,3.84475650802717e-06,0.445852737372977,"HYPFAM",0.157632254844523,2.78995947476544,0.00022273248841132,0.141298802476059
"651","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ISOPOD",0.157632254844523,0,0,0
"652","ATLANTIC HERRING","2000s","WINTER",8.31657732313938e-05,310,3.27980056491731e-09,0.688619138109835,"LARVAC",0.157632254844523,0.052759362805171,6.50538294716427e-06,0.00412693642781466
"653","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ANTHOZ",0.157632254844523,0,0,0
"654","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"LOLISP",0.157632254844523,0,0,0
"655","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MACAME",0.157632254844523,0,0,0
"656","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MAUWEI",0.157632254844523,0,0,0
"657","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MENMEN",0.157632254844523,0,0,0
"658","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MERBIL",0.157632254844523,0,0,0
"659","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MISC",0.157632254844523,0,0,0
"660","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"MYCFAM",0.157632254844523,0,0,0
"661","ATLANTIC HERRING","2000s","WINTER",0.0162029487999533,310,0.000252874093457131,0.981427244270266,"MYSIDA",0.157632254844523,10.2789551643061,0.00180634756580208,1.14592509482512
"662","ATLANTIC HERRING","2000s","WINTER",1.09651855359234e-05,310,1.2455245925669e-10,1.01779466234967,"OSTEIC",0.157632254844523,0.00695618136449211,1.26772572212523e-06,0.000804229897856642
"663","ATLANTIC HERRING","2000s","WINTER",0.0653447918096388,310,0.000202950927900742,0.218014079731221,"AR",0.157632254844523,41.453947273729,0.00161824647391309,1.02659603233438
"664","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"OSTRAC",0.157632254844523,0,0,0
"665","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"OTHER",0.157632254844523,0,0,0
"666","ATLANTIC HERRING","2000s","WINTER",5.48259276796172e-05,310,3.1141120880034e-09,1.01784378998582,"OTHFIS",0.157632254844523,0.0347809068224605,6.33893456805703e-06,0.00402134358498473
"667","ATLANTIC HERRING","2000s","WINTER",0.00044608368430234,310,2.06075905928122e-07,1.0176472652112,"PANFAM",0.157632254844523,0.28299010551002,5.15659184681087e-05,0.0327127963239309
"668","ATLANTIC HERRING","2000s","WINTER",0.000208457711981849,310,4.46867956945765e-08,1.01407865265177,"PECFA1",0.157632254844523,0.132243056592355,2.40125761927764e-05,0.0152332885274404
"669","ATLANTIC HERRING","2000s","WINTER",0.000205597228798565,310,4.37668375568421e-08,1.01754898859044,"PLANKT",0.157632254844523,0.130428400584227,2.3764119757109e-05,0.015075670763289
"670","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"PLATYH",0.157632254844523,0,0,0
"671","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"POLYCH",0.157632254844523,0,0,0
"672","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"PTERO",0.157632254844523,0,0,0
"673","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"PYCNOG",0.157632254844523,0,0,0
"674","ATLANTIC HERRING","2000s","WINTER",0.000450987469622658,310,2.09736613158959e-07,1.01548298250761,"ARTHRO",0.157632254844523,0.286101007733143,5.20219076877275e-05,0.0330020703814952
"675","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"SCIFAM",0.157632254844523,0,0,0
"676","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"SCYPHO",0.157632254844523,0,0,0
"677","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"TRIFA1",0.157632254844523,0,0,0
"678","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"UNOBS",0.157632254844523,0,0,0
"679","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"UROCHU",0.157632254844523,0,0,0
"680","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"UROPSP",0.157632254844523,0,0,0
"681","ATLANTIC HERRING","2000s","WINTER",8.37341440925063e-05,310,7.26315828524966e-09,1.01779466234967,"UROREG",0.157632254844523,0.0531199304197579,9.68081460531996e-06,0.00614139194726891
"682","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"WORMS",0.157632254844523,0,0,0
"683","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"ATHFAM",0.157632254844523,0,0,0
"684","ATLANTIC HERRING","2000s","WINTER",0,310,0,0,"BOTFAM",0.157632254844523,0,0,0
"685","ATLANTIC HERRING","2010s","FALL",4.90698889589758e-05,756,2.5229777138488e-09,1.0236267625882,"AMMOSP",0.227205707108522,0.0215971198890432,3.65364043565626e-06,0.00160807599516466
"686","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"BRETYR",0.227205707108522,0,0,0
"687","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"BRYOZO",0.227205707108522,0,0,0
"688","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CAPFA1",0.227205707108522,0,0,0
"689","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CENSTR",0.227205707108522,0,0,0
"690","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CEPCHO",0.227205707108522,0,0,0
"691","ATLANTIC HERRING","2010s","FALL",2.75270108794254e-05,756,7.95474503971386e-10,1.02459935402706,"CEPHAL",0.227205707108522,0.0121154574987316,2.05155058659844e-06,0.000902948527441059
"692","ATLANTIC HERRING","2010s","FALL",0.000306095811060057,756,9.8321086204884e-08,1.02439145611675,"CHAETO",0.227205707108522,0.134721884830936,2.2808274536392e-05,0.0100386010662567
"693","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CIRRIP",0.227205707108522,0,0,0
"694","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CLUFAM",0.227205707108522,0,0,0
"695","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CLUHAR",0.227205707108522,0,0,0
"696","ATLANTIC HERRING","2010s","FALL",0.000408776111559468,756,1.74186928485706e-07,1.02099184300843,"AMPHIP",0.227205707108522,0.179914543856164,3.03582601649342e-05,0.0133615746502503
"697","ATLANTIC HERRING","2010s","FALL",0.00191556690433208,756,8.8041466281295e-07,0.489831046795929,"COPEPO",0.227205707108522,0.84309805801539,6.82515834191556e-05,0.030039555030436
"698","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CRAFAM",0.227205707108522,0,0,0
"699","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CRUEGG",0.227205707108522,0,0,0
"700","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CRULAR",0.227205707108522,0,0,0
"701","ATLANTIC HERRING","2010s","FALL",0.00938781144515337,756,1.11334808772883e-05,0.355427580813711,"CRUSHR",0.227205707108522,4.13185547344962,0.000242708273919615,0.106823141464351
"702","ATLANTIC HERRING","2010s","FALL",0.00111366207916079,756,8.990761579386e-07,0.851421883943987,"CRUSTA",0.227205707108522,0.49015585626503,6.8971129530187e-05,0.0303562487086841
"703","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CTENOP",0.227205707108522,0,0,0
"704","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CUMACE",0.227205707108522,0,0,0
"705","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"CYCFAM",0.227205707108522,0,0,0
"706","ATLANTIC HERRING","2010s","FALL",0.0054282213757798,756,3.03822850544801e-05,1.01543625685513,"DECAPO",0.227205707108522,2.38912193045709,0.000400939934374322,0.176465608842659
"707","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ANALUP",0.227205707108522,0,0,0
"708","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"DECCRA",0.227205707108522,0,0,0
"709","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"DECLAR",0.227205707108522,0,0,0
"710","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"DECSHR",0.227205707108522,0,0,0
"711","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ECHIN1",0.227205707108522,0,0,0
"712","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"EMPTY",0.227205707108522,0,0,0
"713","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ENGFAM",0.227205707108522,0,0,0
"714","ATLANTIC HERRING","2010s","FALL",0.0322219552118419,756,0.000256209593520552,0.496759068536069,"EUPFAM",0.227205707108522,14.1818423585863,0.00116430507811465,0.512445348724684
"715","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"FISEGG",0.227205707108522,0,0,0
"716","ATLANTIC HERRING","2010s","FALL",8.25810326382763e-05,756,7.15867244114978e-09,1.02455655496468,"FISLAR",0.227205707108522,0.0363463724961947,6.15439467069648e-06,0.00270873242975227
"717","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"FISSCA",0.227205707108522,0,0,0
"718","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ANCMIT",0.227205707108522,0,0,0
"719","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"GADFAM",0.227205707108522,0,0,0
"720","ATLANTIC HERRING","2010s","FALL",6.48414034048688e-05,756,4.41127475615696e-09,1.0243058388303,"GADORD",0.227205707108522,0.0285386332192343,4.83115701203186e-06,0.00212633611783542
"721","ATLANTIC HERRING","2010s","FALL",0.00160465533557229,756,1.28566373219692e-06,0.706613502393241,"GAMMAR",0.227205707108522,0.706256614762698,8.24769883634672e-05,0.0363005795114439
"722","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"GASACU",0.227205707108522,0,0,0
"723","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"GASTRO",0.227205707108522,0,0,0
"724","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"GOBFAM",0.227205707108522,0,0,0
"725","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"HYDROZ",0.227205707108522,0,0,0
"726","ATLANTIC HERRING","2010s","FALL",0.131991343740659,756,0.0120197296547048,0.830619073573583,"HYPFAM",0.227205707108522,58.0933223114926,0.00797473844082025,3.50991994977099
"727","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ISOPOD",0.227205707108522,0,0,0
"728","ATLANTIC HERRING","2010s","FALL",0.000105833015312942,756,1.06019341901727e-08,0.972907121041537,"LARVAC",0.227205707108522,0.0465802627318657,7.48965218785852e-06,0.00329641903945713
"729","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ANTHOZ",0.227205707108522,0,0,0
"730","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"LOLISP",0.227205707108522,0,0,0
"731","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"MACAME",0.227205707108522,0,0,0
"732","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"MAUWEI",0.227205707108522,0,0,0
"733","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"MENMEN",0.227205707108522,0,0,0
"734","ATLANTIC HERRING","2010s","FALL",0.0115123132304574,756,0.000133956295874277,1.00535390120465,"MERBIL",0.227205707108522,5.06691199660696,0.000841880912145104,0.370536868487635
"735","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"MISC",0.227205707108522,0,0,0
"736","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"MYCFAM",0.227205707108522,0,0,0
"737","ATLANTIC HERRING","2010s","FALL",0.00132302351070312,756,7.7380928629095e-07,0.664889396193362,"MYSIDA",0.227205707108522,0.58230205901967,6.39861627853589e-05,0.028162216345559
"738","ATLANTIC HERRING","2010s","FALL",0.0053344431532323,756,7.56731118803022e-06,0.51568168285921,"OSTEIC",0.227205707108522,2.34784734112527,0.00020009668546618,0.0880685120161206
"739","ATLANTIC HERRING","2010s","FALL",0.0196733071445259,756,3.8992484124946e-05,0.31740450001276,"AR",0.227205707108522,8.65880852857678,0.000454212989482389,0.199912667363343
"740","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"OSTRAC",0.227205707108522,0,0,0
"741","ATLANTIC HERRING","2010s","FALL",0.0030405482634075,756,5.17920799168366e-06,0.748479266666363,"OTHER",0.227205707108522,1.3382358665644,0.000165539170250473,0.0728587201251093
"742","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"OTHFIS",0.227205707108522,0,0,0
"743","ATLANTIC HERRING","2010s","FALL",0.00140968879796157,756,8.6580350805204e-07,0.660064569973735,"PANFAM",0.227205707108522,0.620446033641333,6.76828703740783e-05,0.0297892474777275
"744","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"PECFA1",0.227205707108522,0,0,0
"745","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"PLANKT",0.227205707108522,0,0,0
"746","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"PLATYH",0.227205707108522,0,0,0
"747","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"POLYCH",0.227205707108522,0,0,0
"748","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"PTERO",0.227205707108522,0,0,0
"749","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"PYCNOG",0.227205707108522,0,0,0
"750","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ARTHRO",0.227205707108522,0,0,0
"751","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"SCIFAM",0.227205707108522,0,0,0
"752","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"SCYPHO",0.227205707108522,0,0,0
"753","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"TRIFA1",0.227205707108522,0,0,0
"754","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"UNOBS",0.227205707108522,0,0,0
"755","ATLANTIC HERRING","2010s","FALL",0.00020100176556036,756,4.18727560249413e-08,1.01804248211036,"UROCHU",0.227205707108522,0.0884668647272818,1.48845212780572e-05,0.00655112121411098
"756","ATLANTIC HERRING","2010s","FALL",3.44087635992818e-06,756,1.24298824723631e-11,1.02462380983148,"UROPSP",0.227205707108522,0.00151443218734145,2.5644994429293e-07,0.000112871259950544
"757","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"UROREG",0.227205707108522,0,0,0
"758","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"WORMS",0.227205707108522,0,0,0
"759","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"ATHFAM",0.227205707108522,0,0,0
"760","ATLANTIC HERRING","2010s","FALL",0,756,0,0,"BOTFAM",0.227205707108522,0,0,0
"761","ATLANTIC HERRING","2010s","SPRING",0.00350030386765313,1676,1.07200535052809e-05,0.935390012816823,"AMMOSP",0.381747870719393,0.916915099239952,0.00015995265935445,0.0419000789848607
"762","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"BRETYR",0.381747870719393,0,0,0
"763","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"BRYOZO",0.381747870719393,0,0,0
"764","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"CAPFA1",0.381747870719393,0,0,0
"765","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"CENSTR",0.381747870719393,0,0,0
"766","ATLANTIC HERRING","2010s","SPRING",6.16296014838139e-05,1676,3.87209999707475e-09,1.00968039299263,"CEPCHO",0.381747870719393,0.0161440590009512,3.03994881138396e-06,0.000796323711159215
"767","ATLANTIC HERRING","2010s","SPRING",4.01266807640826e-06,1676,1.64177197506131e-11,1.00977167030298,"CEPHAL",0.381747870719393,0.00105113044084476,1.9794722031416e-07,5.1852868214074e-05
"768","ATLANTIC HERRING","2010s","SPRING",0.000537910981527224,1676,2.93736613851942e-07,1.00755469594277,"CHAETO",0.381747870719393,0.140907395374215,2.64771984513618e-05,0.0069357815674168
"769","ATLANTIC HERRING","2010s","SPRING",8.309505564821e-06,1676,5.93400549452308e-11,0.927040673515943,"CIRRIP",0.381747870719393,0.0021766999116883,3.76328371012223e-07,9.85803457929031e-05
"770","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"CLUFAM",0.381747870719393,0,0,0
"771","ATLANTIC HERRING","2010s","SPRING",0.00108859095740268,1676,1.07907146838721e-06,0.954246075106735,"CLUHAR",0.381747870719393,0.28515966712565,5.07479020902006e-05,0.0132935651990848
"772","ATLANTIC HERRING","2010s","SPRING",4.11555700144436e-06,1676,1.72636059705595e-11,1.0095716262741,"AMPHIP",0.381747870719393,0.00107808250343053,2.02982569590153e-07,5.31718930632509e-05
"773","ATLANTIC HERRING","2010s","SPRING",0.159846075238775,1676,0.00366528019613757,0.378749102882027,"COPEPO",0.381747870719393,41.8721589560014,0.00295764863232758,0.774764932350238
"774","ATLANTIC HERRING","2010s","SPRING",0.000688073045241092,1676,9.98461820831336e-08,0.459230988809964,"CRAFAM",0.381747870719393,0.180242798458689,1.5436851275008e-05,0.00404372950290925
"775","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"CRUEGG",0.381747870719393,0,0,0
"776","ATLANTIC HERRING","2010s","SPRING",1.12386364270211e-06,1676,1.28544739844339e-12,1.00881965001495,"CRULAR",0.381747870719393,0.000294399452859874,5.53885687878904e-08,1.45092017628054e-05
"777","ATLANTIC HERRING","2010s","SPRING",0.014351904903425,1676,3.66653313252705e-05,0.421908484326647,"CRUSHR",0.381747870719393,3.75952454597305,0.000295815410923007,0.0774897343541305
"778","ATLANTIC HERRING","2010s","SPRING",0.00794094696176323,1676,1.43459877794646e-05,0.476972052516377,"CRUSTA",0.381747870719393,2.08015487992081,0.000185036845840312,0.0484709568888007
"779","ATLANTIC HERRING","2010s","SPRING",4.96479892237733e-06,1676,2.51192927725489e-11,1.00949004354461,"CTENOP",0.381747870719393,0.00130054397239238,2.44848074138688e-07,6.41386875786049e-05
"780","ATLANTIC HERRING","2010s","SPRING",0.00246731262688989,1676,5.96065455419826e-06,0.989515941669281,"CUMACE",0.381747870719393,0.646319944690277,0.000119272401909558,0.0312437635041139
"781","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"CYCFAM",0.381747870719393,0,0,0
"782","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"DECAPO",0.381747870719393,0,0,0
"783","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ANALUP",0.381747870719393,0,0,0
"784","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"DECCRA",0.381747870719393,0,0,0
"785","ATLANTIC HERRING","2010s","SPRING",1.49656618234341e-07,1676,2.28338818146161e-14,1.00970369862225,"DECLAR",0.381747870719393,3.92030001247464e-05,7.38214995664389e-09,1.93377632800739e-06
"786","ATLANTIC HERRING","2010s","SPRING",6.85055149552591e-05,1676,3.75113037185831e-09,0.89403710579718,"DECSHR",0.381747870719393,0.0179452251629229,2.99208597020916e-06,0.000783785896322264
"787","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ECHIN1",0.381747870719393,0,0,0
"788","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"EMPTY",0.381747870719393,0,0,0
"789","ATLANTIC HERRING","2010s","SPRING",0.00073064785965458,1676,3.99372248182779e-07,0.864929729732055,"ENGFAM",0.381747870719393,0.191395398821137,3.08732201687253e-05,0.00808733264459224
"790","ATLANTIC HERRING","2010s","SPRING",0.0179321064780478,1676,1.67256870496052e-05,0.22806606756755,"EUPFAM",0.381747870719393,4.69736908925129,0.000199795163897822,0.0523369425797487
"791","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"FISEGG",0.381747870719393,0,0,0
"792","ATLANTIC HERRING","2010s","SPRING",0.012823809421971,1676,6.05972466741076e-05,0.607028931876199,"FISLAR",0.381747870719393,3.35923535023387,0.000380293965789008,0.0996191452416891
"793","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"FISSCA",0.381747870719393,0,0,0
"794","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ANCMIT",0.381747870719393,0,0,0
"795","ATLANTIC HERRING","2010s","SPRING",8.89254280669229e-05,1676,8.04141393284742e-09,1.00841719997263,"GADFAM",0.381747870719393,0.0232942826634096,4.38085821433958e-06,0.00114757895206697
"796","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"GADORD",0.381747870719393,0,0,0
"797","ATLANTIC HERRING","2010s","SPRING",0.0058303151496888,1676,8.63907943981645e-06,0.504129025831181,"GAMMAR",0.381747870719393,1.52726854473392,0.000143590835427109,0.0376140501207029
"798","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"GASACU",0.381747870719393,0,0,0
"799","ATLANTIC HERRING","2010s","SPRING",7.57305042030918e-05,1676,5.82412282013575e-09,1.0077305255355,"GASTRO",0.381747870719393,0.0198378327717663,3.72827768055588e-06,0.000976633523464072
"800","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"GOBFAM",0.381747870719393,0,0,0
"801","ATLANTIC HERRING","2010s","SPRING",1.08205374050133e-06,1676,1.18195028616233e-12,1.00473324917203,"HYDROZ",0.381747870719393,0.000283447223546324,5.31119924109198e-08,1.3912845751001e-05
"802","ATLANTIC HERRING","2010s","SPRING",0.00060503307735173,1676,5.97564810135783e-08,0.404029791070567,"HYPFAM",0.381747870719393,0.158490229745502,1.19422317760854e-05,0.00312830344111168
"803","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ISOPOD",0.381747870719393,0,0,0
"804","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"LARVAC",0.381747870719393,0,0,0
"805","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"ANTHOZ",0.381747870719393,0,0,0
"806","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"LOLISP",0.381747870719393,0,0,0
"807","ATLANTIC HERRING","2010s","SPRING",6.03615026878507e-06,1676,3.71506528595944e-11,1.00977167030298,"MACAME",0.381747870719393,0.0015811876716981,2.97766758763181e-07,7.80008957750171e-05
"808","ATLANTIC HERRING","2010s","SPRING",0.000550980692438266,1676,3.09159485491066e-07,1.00914810133226,"MAUWEI",0.381747870719393,0.14433104535723,2.71634092244451e-05,0.00711553653809683
"809","ATLANTIC HERRING","2010s","SPRING",2.58692154376503e-06,1676,6.8237467774365e-12,1.0097833221317,"MENMEN",0.381747870719393,0.000677651859299188,1.27615797735197e-07,3.34293410712962e-05
"810","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"MERBIL",0.381747870719393,0,0,0
"811","ATLANTIC HERRING","2010s","SPRING",0,1676,0,0,"MISC",0.381747870719393,0,0,0
"812","ATLANTIC HERRING","2010s","SPRING",6.27132495458189e-05,1676,4.00998970136963e-09,1.00974642421284,"MYCFAM",0.381747870719393,0.0164279238617985,3.0936032630015e-06,0.0008103786557268
"813","ATLANTIC HERRING","2010s","SPRING",0.00902563176525177,1676,5.21882738321719e-05,0.800403272062035,"MYSIDA",0.381747870719393,2.36429131830997,0.000352922587576104,0.0924491306031468
"814","ATLANTIC HERRING","2010s","SPRING",0.00131755035154809,1676,5.43888078945468e-07,0.559741553460611,"OSTEIC",0.381747870719393,0.345136267313083,3.60286308499223e-05,0.00943780793905342
"815","ATLANTIC HERRING","2010s","SPRING",0.0892970061484225,1676,0.000345508146417636,0.208157588158206,"AR",0.381747870719393,23.3916186566135,0.000908075867659932,0.237873197812129
